レビューID,施設ID,施設GID,レビュワー評価,レビュワー名,レビュー日時,レビュー本文,レビュー要約,レビューGID
5018,24645,ChIJv1U-VGHZAGARgASMXjwmtZw,5,hiromi F,2025-12-16T02:55:46.905Z,"祖母を始めとし 両親 叔母2人をこちらでお見送りすることができました。
私の場合は 当初より こちらにお世話になることは決まっていたので 他所とは比べることはできませんが、料金や様々なサービスすべてにおいていつも満足しています。
そして何よりもこちらのスタッフの方々のお気遣いには、遺族みんなが 気持ち良く故人をお送りすることができました。
次は 私達夫婦の番ですが
いつも「予約しとくから」といって和やかな雰囲気で時が過ぎていきます。",,Ci9DQUlRQUNvZENodHljRjlvT2pNNVMxRnJhVXRCT0hSUmNVZFdPV1JFWnpSSldsRRAB
5019,24645,ChIJv1U-VGHZAGARgASMXjwmtZw,5,ヨシムラモリフミ,2025-12-02T05:55:45.871Z,"今回は祖母のお葬式で利用しましたが、準備の打ち合わせ段階から、丁寧に相談を受けてもらいました。
お通夜、葬儀でも丁寧な対応で初めて湯かんも見せてもらうこともできて、遺族として、気持ちが洗われたようでいい経験になりました。
火葬の後も、対応が丁寧で良い式で滞りなくお別れできました。
孫としてお礼を申し上げます。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT25oQ2Iwb3hUbVZHU1hKeFUyVkxUbkZNWDNkVVFsRRAB
5020,24645,ChIJv1U-VGHZAGARgASMXjwmtZw,5,tu na,2025-12-01T02:22:46.011Z,,,Ci9DQUlRQUNvZENodHljRjlvT25FMGMyMHhZMUJFVG1ONlRqbFFZbFJhYldOVlkzYxAB
5021,24645,ChIJv1U-VGHZAGARgASMXjwmtZw,5,まさみち,2025-10-07T08:45:13.815Z,"家族葬で利用させていただきました
わからないことを丁寧に教えていただきしっかりとした葬儀で母を見送る事ができてたいへん満足しています
仕事や学校を休んで参列してくれた親族に、葬儀会葬証明書をいただけた心遣いにも感謝です
駅からも近く、スーパーや飲食店も近くにあり立地的にもとても良かったです
とてもお世話になり、ありがとうございました",,Ci9DQUlRQUNvZENodHljRjlvT21zNFZYZHVTa1ZUYVhacVJWVmlaVXhaVEZkV1IwRRAB
5022,24645,ChIJv1U-VGHZAGARgASMXjwmtZw,5,なんくるないさ,2025-10-06T19:21:08.375Z,30年以上前から、身内の葬儀を大阪屋さんにお願いしています。今回は母の家族葬を大阪屋ききょうホールで行いました。担当の方はこの道のプロで、家族の為に細かく気遣いして下さり、予算も内容も希望どうり納得のいく葬儀で母を見送る事ができました。大変お世話になり、ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2pWc2JHcFRkakpFYWsxdlJXUXRaVzkwUVU1bGNYYxAB
5023,24645,ChIJv1U-VGHZAGARgASMXjwmtZw,5,太田正彦,2025-10-04T05:06:45.266Z,一昨年おばさん、昨年母、今年父と毎年お世話になってます。スタッフの方も丁寧親切、価格もリーズナブル、Wi-Fiも完備、宿泊も出来、スーパー、コンビニ、駅にも近く非常に便利な場所にあって地域の方も沢山ご利用されてます。,,Ci9DQUlRQUNvZENodHljRjlvT2tobmFIcFROSFpNYlhGTFdIWTJXRVJmV1daU1NXYxAB
5024,24645,ChIJv1U-VGHZAGARgASMXjwmtZw,5,上口正寛,2025-09-27T22:14:33.682Z,おばのお葬式をさせていただきました。通夜、葬儀、初七日まで心のこもった式となり最後をあたたくお見送り出来ました。スタッフ、アシスタントの方へ感謝です。,,Ci9DQUlRQUNvZENodHljRjlvT210VFdYbEJPWEEzTnpkTFdFWnFOVzlDY1haT1ltYxAB
5025,24645,ChIJv1U-VGHZAGARgASMXjwmtZw,5,psummerc,2025-09-14T14:53:10.887Z,"この度は、親戚の葬儀でお世話になりました。

一日葬を利用させていただきましたが以前に他社を利用した際と比較すると、料金面で良心的に感じました。
また、費用だけでなく、スタッフの皆様の丁寧なご対応にも感謝しております。

駅から近い立地も、参列者が集まりやすく助かりました。すべてにおいて、満足度の高いお見送りとなりました。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21Wak1IVkxZbDloVjNKSll6VXliRUp6TmpKMFIwRRAB
5026,24645,ChIJv1U-VGHZAGARgASMXjwmtZw,5,好幸,2025-09-05T00:19:07.934Z,互助会に入っていましたが　無駄に高い料金でしたので　積立額捨てても　トータルで安くいい葬儀ができて　とても満足してます。,,Ci9DQUlRQUNvZENodHljRjlvT214TlpISnBZbUZHU1ZreVYya3hSazF6YVdaT1gwRRAB
5027,25616,ChIJhYEZ63rhVDURhGi5AbvB7gU,1,ぽーちゃん,2025-10-05T02:22:18.846Z,"すぐに請求できるお葬式保険などの兼ね合いで、
書類（死亡診断書等）をコピーしたかったので、担当の方に言いましたがすぐに貰えませんでした。結局、火葬の日に渡して頂けましたが融通がきかないなと思いました。
季節柄、火葬も5日間近く待ったので、
すぐに行動できないので困りました。",,Ci9DQUlRQUNvZENodHljRjlvT2pOQmVYSk9jV1pyWkZZeE5GbFJZV2N0WDNsUWNGRRAB
5028,24595,ChIJ2xP-pTHXAGARp58cgPoKIC8,4,HAYATO _0612,2026-01-14T05:45:48.979Z,お花の希望を叶えていただき，ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2tnMWQweHpXVWt0WDJ0bGNGWXdaR1pVWDNOS1owRRAB
5029,24595,ChIJ2xP-pTHXAGARp58cgPoKIC8,5,MA ZE,2025-11-09T05:04:32.120Z,"一周忌を迎えましたので口コミを投稿させていただきます。
去年、母を見送りました。
スタッフの皆様にはとても親身できめ細やかな対応にて寄り添っていただき、母との最後の時間をゆっくりと安心して過ごし、温かく送り出すことができました。
母は生前、天翔さんでの家族葬を自分で選んでいたようです。白を基調にした花いっぱいの美しいホールの中、満足して旅立てたのではないかと思います。
この度は大変お世話になりました。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2twVlUxRlRWWGM1VVVKYU1tNHhSa0V4YkRkeE0wRRAB
5030,24595,ChIJ2xP-pTHXAGARp58cgPoKIC8,5,玉置弘憲,2025-09-14T08:52:14.377Z,"父の葬儀でお世話になりました。
大変細かな心配りを頂き、
理想的な家族葬を行うことができました。
親戚にも満足してもらえました。

大切な時間を家族でゆっくりと過ごすことができ、感謝申し上げます。",,Ci9DQUlRQUNvZENodHljRjlvT2tveGMwZE5VWEJWUjFGT2JqTmlTM1ZFT0ZoQlpIYxAB
5031,23871,ChIJF7omkiTkAGARfsRCTlmP4YM,5,I Hinano,2026-02-27T05:09:51.199Z,"2歳になるゴールデンハムスターの火葬をお願いしました。
生前、ネットで調べていたところホームページ、クチコミどれも良く是非こちらでお願いしたいと思っておりました。エリアから少し離れているため来てくれるかのLINEで相談から電話でのご対応全てがお人柄良く素敵でした。
あらかじめペットの名前を聞いて下さり、訪問した時には愛称でずっと呼んでくれてハムちゃんも嬉しかったと思います。
終始寄り添ってくださってとても救われました。
遺骨キーホルダー？も、ほしいと思っていたので当日提案いただけて嬉しかったです。お手手の部分のお骨を入れてくださりありがとうございます。少し寂しくなりますが、これを見る度やわらかい気持ちになります。

この度は、遠いところからありがとうございました。無事見届けることができて犬友社様にお願いして良かったです。",,Ci9DQUlRQUNvZENodHljRjlvT2s1a1JrTTNTemd6Y2pOWE5rNVBiRTl1ZFV4RlgyYxAB
5032,23871,ChIJF7omkiTkAGARfsRCTlmP4YM,5,エリー,2026-02-14T03:43:57.151Z,"12歳の愛犬をお願いしました。

ペットの火葬は初めてでしたが、人間と同じように、とても真摯に向き合って下さり丁寧に対応していただけて本当に嬉しかったです。

イメージしていたよりも丁寧で、とても綺麗にお骨あげもしていただけて、犬共社さんにお願いして良かったと心から思えました。

本当にありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT25reVRFZ3dSblJpZWpoTWJscFdWVlp6YWxsc05XYxAB
5033,23871,ChIJF7omkiTkAGARfsRCTlmP4YM,5,山中孝子,2026-02-04T00:51:41.587Z,,,Ci9DQUlRQUNvZENodHljRjlvT25SRVRXRlpTRlp1YmxkSGFYTlFhVlpMYlZsMlFXYxAB
5034,23871,ChIJF7omkiTkAGARfsRCTlmP4YM,5,麻生玲央,2026-01-25T09:23:33.983Z,"最初に見送った子の時にすごく丁寧に対応して頂き、何度もご利用させて頂いています。
ご利用させていただく度、いい最期の見送りが出来たと満足しております。
本日も、いいお見送りが出来ました",,Ci9DQUlRQUNvZENodHljRjlvT2pFM2VIWkZWRE5LVVVkNGFXOUtTbWRtVVRGalZrRRAB
5035,23871,ChIJF7omkiTkAGARfsRCTlmP4YM,5,Nicoちゃん,2026-01-17T15:25:31.873Z,"愛猫が亡くなった時、お世話になりました。
亡くなった猫に対してだけではなく
遺族の哀しみにも寄り添うように
終始ご対応下さりました
骨上げの時、骨の状態をご説明くださり
お陰様で、愛する仔が生き切ったのだと
少し、前を向くきっかけとなりました。
我が子が元気に、虹の橋を渡るお手伝いを
して下さり、感謝しています
ありがとうございました",,Ci9DQUlRQUNvZENodHljRjlvT2tveE5sTjZiMlU1Y21GVFIzUm9Ua2h4U1ZsTk9GRRAB
5036,23871,ChIJF7omkiTkAGARfsRCTlmP4YM,5,kayocoimo M,2025-12-27T06:54:30.535Z,"うちは初代ワンコからこちらにお願いしてます。
社長さん、スタッフの皆さまは凄く人柄が良いです。
今の愛犬を見送る時が来たらこちらにお願いするつもりです",,Ci9DQUlRQUNvZENodHljRjlvT2twWlFVTjZiemRHT0ZWUFkzTmxkMW80TWxWVVVWRRAB
5037,23871,ChIJF7omkiTkAGARfsRCTlmP4YM,5,小澤 真裕美,2025-12-17T07:07:50.821Z,"先日、愛猫の葬送でお世話になりました。
始めての事で、何もわからない私たち夫婦を、優しく気遣っていただき、とてもありがたかったです。
少しずつ、愛猫のいない事を受け入れていっています。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2tOMWQzUlVNek5uZVRWUE56aFpaek14VTI1dmVrRRAB
5038,23871,ChIJF7omkiTkAGARfsRCTlmP4YM,5,西井恵美子,2025-12-14T02:36:02.962Z,,,Ci9DQUlRQUNvZENodHljRjlvT2kxcE4xUnNOR3RFUm1FNGVsSnlNemgzY2xOMldVRRAB
5039,24433,ChIJ_0hSHDUDAWARPLnBZsFdVMk,5,rr,2025-09-10T06:14:22.941Z,"過去に叔母、祖父、今回は祖母のお葬式でお世話になりました。
ほんとに大変良くしていただきました！
スタッフの方皆さん気遣いがすごくてありがたい限りです。
親族に寄り添ってくださる姿勢が逆に勉強になりました。
皆さんもぜひこちらの葬儀屋さんを利用することを強くお勧めします🙇‍♀️

この度は大変お世話になりました。
ありがとうございました！",,Ci9DQUlRQUNvZENodHljRjlvT2pSRVFWQktkMjVKVGtWQlVXdHlVMkl6Ylc5ZmMyYxAB
5040,24624,ChIJkQmQBTseAWAR9aM1ctZK1eg,5,はなちゃん,2026-01-14T10:20:06.382Z,"プランの説明もわかりやすく、無理な営業もなくすごくよかったです。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT25SVE1reGljM0JoTlRoM1NtOWxXbFJYYkZWcmNFRRAB
5041,24624,ChIJkQmQBTseAWAR9aM1ctZK1eg,5,ヒトミヤマダ,2025-11-30T08:48:33.273Z,１１月２６日よりお世話になりました　とてもわかりやすい説明をいただき　助かりました,,Ci9DQUlRQUNvZENodHljRjlvT2tNeGRHVnZiVmcyVVd0aFVXWjFkSFV3VlZkd1gzYxAB
5042,24624,ChIJkQmQBTseAWAR9aM1ctZK1eg,5,ごんごん,2025-11-10T09:36:25.162Z,"先日祖父のの葬儀をクオーレ萱島さんで執り行いました。説明も丁寧でわかりやすかったです。またプランのオプションの押し付け等全くありませんでした。
会場も綺麗で、スタッフの方も親切でした。
スタッフの皆様大変お世話になりました。こちらで最後を迎えることができてよかったです。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pFdFMyZGFjemQ0YWpZNFZqQmpSRGR3TXpNd1EwRRAB
5043,24624,ChIJkQmQBTseAWAR9aM1ctZK1eg,5,みづやん,2025-10-09T09:57:53.654Z,先日母の葬儀をクオーレ萱島さんで執り行いました。電話での対応、対面での対応もとても丁寧でした。スタッフの皆様大変お世話になりました。クオーレ萱島さんを見付ける事が出来て本当に良かったです。,,Ci9DQUlRQUNvZENodHljRjlvT25oQlFYTlFVWE40WHpsVVNtVmtaR0psWlVSS1EzYxAB
5044,24624,ChIJkQmQBTseAWAR9aM1ctZK1eg,1,病院好きな29歳,2025-10-08T07:30:15.303Z,"地域住民の熱烈な反対運動を押し切って建設された、葬儀場。
「駅前に葬儀場はいらない！」と書かれた貼り紙をしている家は当時は多かった。
通勤・通学に使う人が多い道路であるところに「導師様専用」と書かれたコーンが置かれているが、このコーンが使用されているところを見たことはない。
そもそも、この葬儀場が使われているところを見たことがない人も多いのではないだろうか、こんなに人の往来が激しいところに建設されてあるのに。
口コミにサクラが多いことから、星1の評価。",,Ci9DQUlRQUNvZENodHljRjlvT2xVMFVHazFTMDkyUmtGSVVsRjBXR3Q2ZVZFdExYYxAB
5045,24624,ChIJkQmQBTseAWAR9aM1ctZK1eg,5,あさひ,2025-10-06T04:03:24.326Z,"今回、急な出来事で何も分からないお葬式について、担当の方がこちらの立場に立って丁寧に教えてくださり、とても助かりました。

駅が近く、雨の日でもタクシーを使わずに行ける場所です。
また清潔で落ち着いた館内で、家族そろって静かに故人を見送ることができました。

出棺後の供養の仕方についても、具体的な例を交えて教えていただき、「おくやみハンドブック」にやるべきことが書かれていたので、確認しながら進めることができました。

最初から最後まで、スタッフの皆様が親身に対応してくださったおかげで、故人を穏やかな気持ちで送り出すことができました。本当にありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2s5bWVraDJZWGM0V0c5SFYxWkJUR2h0TkZCaGJuYxAB
5046,24147,ChIJA4IpDN3bAGARQuRfqKTLIs4,5,みなと,2025-12-05T10:33:40.903Z,"知人の紹介で利用させていただきました。
親身になって相談もたくさんのってくださり、とても良い対応をしてくださったおかげで無事葬儀を終えることができました。
今後のアフターサービスも色々対応してくれるそうで、これからも安心してお願いできる葬儀屋さんだと思います。",,Ci9DQUlRQUNvZENodHljRjlvT21WRGEzZzBkbkZUVTBkb1NHRnZYMHh2TXpCbGQxRRAB
5047,24147,ChIJA4IpDN3bAGARQuRfqKTLIs4,5,おかもと。,2025-12-01T12:37:26.211Z,"とても良心的なお値段で対応もすごく良かったので皆さんにお薦めします。
プラン33の一日葬でアレンジフラワーと銀羽ドーム棺をオプションに選びました。
供花別で葬儀費用は、41万円程でした。
供花スタンドも1万円の物でもとても立派でびっくりしました。
後の費用は、堺斎場の式場代、仕上料理代、お布施等でしたが、それらに比べると色々お世話になりながらワンハートさんには申し訳なく思いました。
セットの中の後飾りは、仏具の無い当方にはとても有難い物でした。
お葬儀だけのお付き合いと思っていたのですが
7日置きに仏花を届けて下さり、無事49日を迎える事が出来ました。
本当にありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pWc01YQldTMVZMYlVReGEzZHNhMjVpV1U0MFNFRRAB
5048,24147,ChIJA4IpDN3bAGARQuRfqKTLIs4,5,伸子竹内,2025-11-20T04:55:00.050Z,"とても丁寧に対応してくださいました。
お通夜、お葬式の時だけではなく、その後も四十九日まで毎週仏花を届けてくださいました。
感謝しています。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2xJeVNuVlhaVXhHU25aNWFXVlZNSFEyU0hOc00zYxAB
5049,24147,ChIJA4IpDN3bAGARQuRfqKTLIs4,5,恭一,2025-10-27T10:09:56.915Z,突然の連絡から拾骨までわからない事だらけで時間も迫る中、的確に丁寧に親切に優しく対応していただき、感謝しかありません。故人もその家族も対応していただける良い葬儀屋さんだと思います。,,Ci9DQUlRQUNvZENodHljRjlvT21SVGIzTTBNREY2VmpNNVYzTkpTMGRQTFVKclRIYxAB
5050,24428,ChIJqVL4WMYCAWARD1TEtnjv97A,5,富雄,2025-12-20T02:52:48.543Z,家族葬，花祭壇が、綺麗です,,Ci9DQUlRQUNvZENodHljRjlvT205WmIyeGpla2huT1VsbE9HTktjVlJ5YVRrNGFXYxAB
5051,24428,ChIJqVL4WMYCAWARD1TEtnjv97A,4,正司一志,2025-12-07T04:17:31.166Z,"親族の1周忌法要で利用させていただきました。落ち着いた空間で、スタッフの方の丁寧な対応が印象的でした。

料理はどれも品があり、特にお造り・天ぷら・炊き込みご飯は出来立てで香りもよく、参列した家族にも好評でした。小鍋や茶碗蒸しなど、一つひとつが温かく心遣いを感じる内容です。

法要という大切な時間を、気持ちよく過ごすことができました。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21kek5XSm1NWEpCVlVKcE1VeHJUQzFrWmtWS1JVRRAB
5052,24428,ChIJqVL4WMYCAWARD1TEtnjv97A,5,奈美恵,2025-11-25T08:37:24.638Z,"孫が暴れて困っていたところ、スタッフさんの手厚いサポートがあって、安心して葬儀を終えることができました。
また利用しようと思いました。",,Ci9DQUlRQUNvZENodHljRjlvT2pCaloxSldXWGRRU1RWSlIzWnVTbnBCUzFWWlRVRRAB
5053,24428,ChIJqVL4WMYCAWARD1TEtnjv97A,5,おうじ,2025-11-25T07:51:45.373Z,"丁寧な対応に好感が持てました。
お料理も大変美味しく頂きました。",,Ci9DQUlRQUNvZENodHljRjlvT25oRFpTMVJYMlIwTnpneGIwZHNNbVJTUW5CRmQyYxAB
5054,24428,ChIJqVL4WMYCAWARD1TEtnjv97A,5,HK,2025-11-21T08:48:15.821Z,"リピーターです。世間では値上げラッシュで３年前より料理や細々としたものはセレマさんも少し値上がりしておりましたがクオリティーもあがっていて企業努力が見えて満足でした。
ただ一つ思った事は自宅へ持ち帰ってきたお花が前より少し小さかったかな（笑）",,Ci9DQUlRQUNvZENodHljRjlvT2xscWVEbE9XVk5zWkU5emVGTm9NM2N5ZEVkTVgzYxAB
5055,24428,ChIJqVL4WMYCAWARD1TEtnjv97A,5,k k,2025-11-19T06:41:29.050Z,色々親切にして頂き、ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT21kMVRuWlBRbXN3TlRoUFkxZFdTblYyUm5aU1RGRRAB
5056,24428,ChIJqVL4WMYCAWARD1TEtnjv97A,4,林ユウ,2025-11-14T05:55:09.313Z,"父も母も高槻セレマホールでお世話になりました。
父の時は、病院での明後日の散髪を楽しみにしたまま突然容態が急変し亡くなった
事をお話ししたら、お湯灌時に父の髪の毛を
散髪してくれました。とても嬉しかったです。
母は、入院生活で真っ白になった髪の毛に、
茶色の黒彩スプレーを振ってもらい
目にはシンボルマークだった
ブルーのアイシャドウを塗ってもらい
ただのお昼寝の様ないつも知ってる母の顔に
なりました。
してあげたいけど、してあげれない。
そんな残された家族の最後の思いに暖かく寄り添ってくれた気持ちがとても嬉しかったです。",,Ci9DQUlRQUNvZENodHljRjlvT201RmVqRXllVWxsU2xCRVEwRTNNRU5OTlRORVpFRRAB
5057,24463,ChIJ0bGGVb3IAGARHLUvin_vivg,5,Kei,2026-02-05T02:49:35.014Z,"父の葬儀でお世話になりました。
とてもよくしていただきました。
とくに担当の福本さんにはとても
寄り添っていただきよいお葬式になりました。
スタッフの皆さまにも感謝いたします。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT21kMGJFZGFjR0ZSWTE4dFZWbFpMVTFMZEhOR2FtYxAB
5058,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,32歳,2026-02-26T05:50:10.479Z,２回目の訪問しました🪷とても親切な対応な接客とすごく丁寧でした🌙またここで伺います。,,Ci9DQUlRQUNvZENodHljRjlvT201ZmFWWnZOelJIZGxsT1ZqRlBVVGgxVTJkUFIxRRAB
5059,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,忍,2026-02-22T03:40:08.700Z,"祖母を送り出すのにお世話になりました。
とても親切で良かったです",,Ci9DQUlRQUNvZENodHljRjlvT21KaFRsWnBlbUZxUVcxalRVWXdUelJOZURsb09YYxAB
5060,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,濵﨑宏喜,2026-02-22T03:39:48.436Z,非常にいい対応していただきありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT205UmVuUkpZV1oyY20xNVkxcEROSEYwUXpsS2VIYxAB
5061,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,松島香歩,2026-02-18T05:37:01.148Z,とても丁寧な対応をしていただいた。,,Ci9DQUlRQUNvZENodHljRjlvT2s4MGRtSTBRWG96TWpOTmREVlVYemN4TVhaSmExRRAB
5062,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,ゴールドシップゥ,2026-02-17T04:52:07.356Z,,,Ci9DQUlRQUNvZENodHljRjlvT2w5UFdrdGZNR3RMTWpOWGNqaHFVMEpzU1dkbVFsRRAB
5063,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,ゆか,2026-02-17T04:50:01.327Z,担当のスタッフの方の対応も良く、掃除も行き届いておりとても良かったです。,,Ci9DQUlRQUNvZENodHljRjlvT21kYWJGUnFjbE5YYzNOS1VreFFaV0poWjJjMFoyYxAB
5064,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,てぴてち,2026-02-17T04:49:34.910Z,施設全体が綺麗でスタッフの方も説明が丁寧でとてもよかったです。,,Ci9DQUlRQUNvZENodHljRjlvT2t4T2JIWXRha1owWjNaNVRFUlhUbUZLVWpkUE1tYxAB
5065,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,ソラマメ,2026-02-17T04:48:47.768Z,"大変お世話になりました。
最初から最後までご丁寧に対応して頂きました。
ありがとうございました。",,ChdDSUhNMG9nS0VJQ0FnSUNyai1UWnhRRRAB
5066,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,よしかわまさや,2026-02-16T05:48:55.930Z,家みたいにゆっくりできてきちんと見送れました。,,Ci9DQUlRQUNvZENodHljRjlvT2xWSVlVaFpNamQxZEZSM09ERjRaMWhNY0cxNVJrRRAB
5067,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,旗手雄平,2026-02-13T05:39:45.217Z,とても親切で丁寧な対応をしていただきました。ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT25oblkyOW5aVlJmUkVsT1puZE1VMkV6WkRacU5rRRAB
5068,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,坪地辰生,2026-02-10T05:47:47.167Z,"大変綺麗な施設で、ひと組のみで他の方の目も気にならないので良かった。
スタッフの方も親切で良かった",,Ci9DQUlRQUNvZENodHljRjlvT2t4c05WWk9TbnBoVkU5dldGRXRNRmxWZURnMWQwRRAB
5069,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,上田梛直斗,2026-01-30T06:42:46.567Z,とてもいいお葬儀です,,Ci9DQUlRQUNvZENodHljRjlvT21WSFMxWXlUMkl5TVRWblJUTjJWbWsxU1ZSNVkyYxAB
5070,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,上田陽子,2026-01-30T06:40:39.829Z,ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2t4WmFUUmZXazl3TlRscE9FOU1kbkEzTjNWNWRGRRAB
5071,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,上田瑚々奈,2026-01-30T06:40:32.450Z,ありがとうございました。,,Ci9DQUlRQUNvZENodHljRjlvT2xCV01FUTRhbUZ3WTFCMmF6VllSbkpXVlU5VmJIYxAB
5072,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,中越千恵美,2026-01-28T04:38:41.743Z,丁寧な対応でした。,,Ci9DQUlRQUNvZENodHljRjlvT25ORGVXTTJXV1JWUlZkUU1XNW1TWE5PTW1zdFpYYxAB
5073,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,れん,2026-01-28T04:38:32.746Z,"営業担当の方、式場の担当の方の対応がどれも全て素晴らしく、とても満足しています。
新しい施設でとてもきれいな式場で、おむつ替えシートもついておりオススメします。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2pJMVlVeFhNRlo0UW5GbmRreHNTMlZGVDJObFdVRRAB
5074,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,えびアボカド,2026-01-28T04:37:23.036Z,対応が丁寧でした,,Ci9DQUlRQUNvZENodHljRjlvT2xoS1JYUmlhamw0WDJ4YVEzRndaV2c1YTFVNVpYYxAB
5075,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,エンジェル,2026-01-27T10:14:42.022Z,ご丁寧のご対応で気持ちよく送りくだすことができました。ありがとうございます。,,Ci9DQUlRQUNvZENodHljRjlvT21KWFNtMU1iRXBEWmxvNVQyeDFYM05oVHpSTloxRRAB
5076,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,中越葵,2026-01-27T10:13:41.502Z,丁寧でわかりやすかったです,,Ci9DQUlRQUNvZENodHljRjlvT2xoWmVrYzRTV2wwTmxoRlkycGhRekZFTm1OSVluYxAB
5077,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,中越正明,2026-01-27T10:10:10.134Z,丁寧な対応で気持ちよく送りだすことができました。ありがとうございます。,,Ci9DQUlRQUNvZENodHljRjlvT2pSSlFYZGhUVzFYY0hrNWJISkljWFJ2WlZvMlMyYxAB
5078,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,森貴章,2026-01-26T05:56:07.841Z,すごく親切に対応していただき大変助かりました。,,Ci9DQUlRQUNvZENodHljRjlvT2pnd2EzYzBaM296WmtJelNVdExaMGh4VlcxMVpuYxAB
5079,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,山下剛,2026-01-18T12:35:34.473Z,きれいで対応も丁寧でした。,,Ci9DQUlRQUNvZENodHljRjlvT2pZMVRtOW9ibWxRU0U4eGJ6QllhRGhaV0U1WFNGRRAB
5080,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,原田絹代,2026-01-18T06:34:39.728Z,"1日葬の家族でお世話になりました。
とても親切にして頂き、感謝いたします。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2padUxVcGlSRVZmZEZWQ2FsTXpUa290VEVSRE1tYxAB
5081,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,はらだまさみ,2026-01-18T06:32:39.139Z,"1日葬の家族葬でお願いしました。
とても綺麗な施設で、祭壇もとても素敵にして頂きました。ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT25NMlNpMXlSRGhLYVdGTFZHWnZZMXBqVnpSek5GRRAB
5082,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,長棟聖太朗,2026-01-18T06:32:18.015Z,"スタッフさんがとても優しかったです
ありがとうございました",,Ci9DQUlRQUNvZENodHljRjlvT2xReFVsZEZTMGxNUlZWM1ZEQldZMlJDUlZCU1VFRRAB
5083,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,長棟ふぁみ,2026-01-18T06:32:05.645Z,"ご丁寧に対応して頂きました。
ありがとうございました。",,Ci9DQUlRQUNvZENodHljRjlvT2toeFgyUm5ORkZtUnkxQ1ExWkJjRTVCYlRkNE9HYxAB
5084,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,4989 hideck,2026-01-12T05:50:45.689Z,綺麗なお部屋でした,,Ci9DQUlRQUNvZENodHljRjlvT25adWVGWktNVmRITlRoeVIzWXhOekZLWmpkc2MxRRAB
5085,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,寺村洋子,2026-01-12T01:47:38.688Z,とても心のこもったご対応で、斎場もとてもきれいでした。,,Ci9DQUlRQUNvZENodHljRjlvT25oNU1rRk5kRkJvTlVkZlNHaGhOWEZuWDA1bFJtYxAB
5086,23294,ChIJsTb9lpfjAGARPm2yerMC3N0,5,Y K,2026-01-12T01:44:56.842Z,清潔感がありスタッフの対応も親切です,,Ci9DQUlRQUNvZENodHljRjlvT20xM05XTTNkMGhOVlhkS2N5MDRMVnBOVTBST1puYxAB
