施設ID,施設GID,施設FID
47476,ChIJvdpZqQGcWjURu4SngDnSaV8,0x355a9c01a959dabd:0x5f69d23980a784bb
47445,ChIJ-REYdPWdWjURykMBCRkgngo,0x355a9df5741811f9:0xa9e2019090143ca
47407,ChIJ66fdKVeZWjURat1_d8ksxOs,0x355a995729dda7eb:0xebc42cc9777fdd6a
47474,ChIJG4XJ7w-cWjUR-xDMIJ9tIsw,0x355a9c0fefc9851b:0xcc226d9f20cc10fb
47372,ChIJD2BZrWqcWjURqcU9AzlPDKU,0x355a9c6aad59600f:0xa50c4f39033dc5a9
47475,ChIJT1c8uP-bWjURJJAfQIUJMMU,0x355a9bffb83c574f:0xc5300985401f9024
47387,ChIJI7aw3KefWjURzi6X5ToYkWE,0x355a9fa7dcb0b623:0x6191183ae5972ece
47478,ChIJieJ-S8ieWjURmpx03KRtJPs,0x355a9ec84b7ee289:0xfb246da4dc749c9a
47408,ChIJ-9mgIFqZWjURC4xN8p_QrLs,0x355a995a20a0d9fb:0xbbacd09ff24d8c0b
47370,ChIJi4a5KJuZWjURCDdTIJsZG3c,0x355a999b28b9868b:0x771b199b20533708
47399,ChIJn1sgfayeWjURmF-sts8oEx8,0x355a9eac7d205b9f:0x1f1328cfb6ac5f98
47473,ChIJpxRnc8meWjURb32w-VTDiGY,0x355a9ec9736714a7:0x6688c354f9b07d6f
47379,ChIJl6pjCOCbWjUR4RChkiQCUGA,0x355a9be00863aa97:0x6050022492a110e1
47381,ChIJjdeUHmKZWjUR5GGDGdaDObI,0x355a99621e94d78d:0xb23983d6198361e4
47453,ChIJ_wkBSiWZWjURJ-Ok6ebN-ps,0x355a99254a0109ff:0x9bfacde6e9a4e327
84234,ChIJ5QO_fAGcWjURCtsaLubdgHk,0x355a9c017cbf03e5:0x7980dde62e1adb0a
84235,ChIJrwyHWDmLWjUR-BbKY-8dmaI,0x355a8b3958870caf:0xa2991def63ca16f8
84236,ChIJrwyHWDmLWjURzDJvBYobhGE,0x355a8b3958870caf:0x61841b8a056f32cc
77470,ChIJnWrD8fGhWjUR1GTXGjCb2do,0x355aa1f1f1c36a9d:0xdad99b301ad764d4
84237,ChIJp2iAllW8WjURGv4yqR6MqCI,0x355abc55968068a7:0x22a88c1ea932fe1a
84238,ChIJJ03w6m6QWjURBfhpasGIUX8,0x355a906eeaf04d27:0x7f5188c16a69f805
84239,ChIJAxhI3HSeWjURCchdkcculYI,0x355a9e74dc481803:0x82952ec7915dc809
47387,ChIJI7aw3KefWjURzi6X5ToYkWE,0x355a9fa7dcb0b623:0x6191183ae5972ece
47396,ChIJZc3KXrGeWjURkEIMmpthv3I,0x355a9eb15ecacd65:0x72bf619b9a0c4290
47397,ChIJv1N4fLGeWjURZoxTtOaZW4w,0x355a9eb17c7853bf:0x8c5b99e6b4538c66
47403,ChIJZRla77GeWjUR-Fgy1mI9wP8,0x355a9eb1ef5a1965:0xffc03d62d63258f8
47401,ChIJq13K5DKZWjUR6TolZDMHGY4,0x355a9932e4ca5dab:0x8e19073364253ae9
47440,ChIJXeU-zEqZWjURdo8dzDlVs-0,0x355a994acc3ee55d:0xedb35539cc1d8f76
47416,ChIJLSerSpiZWjURcX78mxOYq1Q,0x355a99984aab272d:0x54ab98139bfc7e71
47446,ChIJWTI84zOZWjURo3nWU7a4Gzo,0x355a9933e33c3259:0x3a1bb8b653d679a3
47456,ChIJ00sC-AOZWjURgIvgrxp-MEc,0x355a9903f8024bd3:0x47307e1aafe08b80
47439,ChIJMQkwaUuZWjURXa-qjuuGRC8,0x355a994b69300931:0x2f4486eb8eaaaf5d
47404,ChIJ54dUQEqZWjURO9ifLPGMUx0,0x355a994a405487e7:0x1d538cf12c9fd83b
47441,ChIJWba8BUuZWjURBBobmTfI6P0,0x355a994b05bcb659:0xfde8c837991b1a04
47425,ChIJY6q44SCZWjURjJFTAz7fqwc,0x355a9920e1b8aa63:0x7abdf3e0353918c
47398,ChIJXR4sfAGcWjUR1U2cZ5M77_c,0x355a9c017c2c1e5d:0xf7ef3b93679c4dd5
47002,ChIJSwCnu9-YWjURkCTqCUKFeuQ,0x355a98dfbba7004b:0xe47a854209ea2490
47372,ChIJD2BZrWqcWjURqcU9AzlPDKU,0x355a9c6aad59600f:0xa50c4f39033dc5a9
47369,ChIJRTtJ-neZWjURdD-LOYqiqBQ,0x355a9977fa493b45:0x14a8a28a398b3f74
47388,ChIJ9_xPZ8OZWjURVUt3TJdIiss,0x355a99c3674ffcf7:0xcb8a48974c774b55
47399,ChIJn1sgfayeWjURmF-sts8oEx8,0x355a9eac7d205b9f:0x1f1328cfb6ac5f98
47683,ChIJH5U-dNC7WjURkcCxYbd_i0Y,0x355abbd0743e951f:0x468b7fb761b1c091
47682,ChIJ7we_LS26WjURNkO4mCQDIx8,0x355aba2d2dbf07ef:0x1f23032498b84336
47681,ChIJL9fNJc27WjUR7H0y3x1C2Ok,0x355abbcd25cdd72f:0xe9d8421ddf327dec
47685,ChIJSc6tXtK7WjURtfyWDPEDUm8,0x355abbd25eadce49:0x6f5203f10c96fcb5
47686,ChIJ9VxqLs27WjURybmdC6M89vc,0x355abbcd2e6a5cf5:0xf7f63ca30b9db9c9
47684,ChIJiYiNVe27WjURBxTjmE3sdl8,0x355abbed558d8889:0x5f76ec4d98e31407
47723,ChIJHcotqMm7WjURTtSmDHh-spw,0x355abbc9a82dca1d:0x9cb27e780ca6d44e
47696,ChIJiRIDeb-7WjURbcxb2OlXgPQ,0x355abbbf79031289:0xf48057e9d85bcc6d
47720,ChIJLVd7woC5WjURDp5M4T_VeZw,0x355ab980c27b572d:0x9c79d53fe14c9e0e
84082,ChIJo6kGWbi7WjURUr__DCBDWVk,0x355abbb85906a9a3:0x595943200cffbf52
46802,ChIJwylXhyKnWjUR8V9VuFA1Yrs,0x355aa722875729c3:0xbb623550b8555ff1
46803,ChIJm1uikySnWjUR-UQfez5avSo,0x355aa72493a25b9b:0x2abd5a3e7b1f44f9
84240,ChIJWS_oHQaLUDURm55AY_cxRdM,0x35508b061de82f59:0xd34531f763409e9b
46997,ChIJFU-C-qiYWjUR7vCneSEAdJg,0x355a98a8fa824f15:0x9874002179a7f0ee
46996,ChIJXcfxVgCZWjURoGqMz66ZCQU,0x355a990056f1c75d:0x50999aecf8c6aa0
46998,ChIJKwwZFaiYWjURC-0A21lQAtI,0x355a98a815190c2b:0xd2025059db00ed0b
46983,ChIJyZRb4h-jWjUR2eHfWhqmwfI,0x355aa31fe25b94c9:0xf2c1a61a5adfe1d9
47017,ChIJkzrgygeiWjURY0jXE6Gj65E,0x355aa207cae03a93:0x91eba3a113d74863
47018,ChIJr2ip4AeiWjUR7UBUag78q2o,0x355aa207e0a968af:0x6aabfc0e6a5440ed
46999,ChIJ4-SvqamYWjURbhoMBhhw9Lg,0x355a98a9a9afe4e3:0xb8f47018060c1a6e
47021,ChIJxyt0pz-jWjURU6MoSXUQFEY,0x355aa33fa7742bc7:0x461410754928a353
46979,ChIJm0aiOg-iWjURToCtgrTHIo0,0x355aa20f3aa2469b:0x8d22c7b482ad804e
46980,ChIJDaQ_ToKjWjURpdYJ7YeCHh0,0x355aa3824e3fa40d:0x1d1e8287ed09d6a5
47022,ChIJy-wAzAeiWjURIAc7D9HHSZg,0x355aa207cc00eccb:0x9849c7d10f3b0720
84241,ChIJ65kR56eYWjURGGmzexQL2FQ,0x355a98a7e71199eb:0x54d80b147bb36918
47077,ChIJ2e3xcw6iWjUR4N87ipSqPLI,0x355aa20e73f1edd9:0xb23caa948a3bdfe0
47023,ChIJHfFIXgCjWjURjFHnDIpkxqY,0x355aa3005e48f11d:0xa6c6648a0ce7518c
47115,ChIJSZE4hw6iWjUR7PfGxsNZ2Cc,0x355aa20e87389149:0x27d859c3c6c6f7ec
74001,ChIJVVW5TgyiWjURhgd4OKPgjSA,0x355aa20c4eb95555:0x208de0a338780786
46995,ChIJw-bV9xmiWjURqQ_Y9nkTWCA,0x355aa219f7d5e6c3:0x20581379f6d80fa9
47025,ChIJx-NoBTWjWjURmdL4NJ0kVMA,0x355aa3350568e3c7:0xc054249d34f8d299
47169,ChIJHZtr1oO7WjURUJ6Mds5KEcw,0x355abb83d66b9b1d:0xcc114ace768c9e50
47180,ChIJNVokc3-8WjURZN_GOR_WVXY,0x355abc7f73245a35:0x7655d61f39c6df64
47181,ChIJv13Z1am7WjURowzrYOIsQ_E,0x355abba9d5d95dbf:0xf1432ce260eb0ca3
47176,ChIJJw-H7ni7WjUR34-wNn6bRR8,0x355abb78ee870f27:0x1f459b7e36b08fdf
47182,ChIJz5Ni1IK7WjUR8SJoW30zXUk,0x355abb82d46293cf:0x495d337d5b6822f1
47159,ChIJo1FwRYG8WjURrWlUlARBD9w,0x355abc81457051a3:0xdc0f4104945469ad
84085,ChIJh4uh6YK7WjURTXRYfyZFkUo,0x355abb82e9a18b87:0x4a9145267f58744d
47199,ChIJD4KlTvW7WjURGU7FXSOelRc,0x355abbf54ea5820f:0x17959e235dc54e19
47200,ChIJNw9s7IW9WjURQ-FiBjXERDQ,0x355abd85ec6c0f37:0x3444c4350662e143
47170,ChIJL2EGi3y7WjUR6abbgI1N4gU,0x355abb7c8b06612f:0x5e24d8d80dba6e9
47172,ChIJZ2FCEH68WjUR6sBBbNAukaQ,0x355abc7e10426167:0xa4912ed06c41c0ea
47173,ChIJYd1U-X-7WjURnY3n08zq0zg,0x355abb7ff954dd61:0x38d3eaccd3e78d9d
47157,ChIJxXUh25y8WjURru9ZFILVlrM,0x355abc9cdb2175c5:0xb396d5821459efae
47694,ChIJw0W6iqq7WjURnHaRUJW3D_U,0x355abbaa8aba45c3:0xf50fb7955091769c
47155,ChIJJaayZJu8WjURZMW4k_HNSp4,0x355abc9b64b2a625:0x9e4acdf193b8c564
47206,ChIJV5YKGwC7WjURap4cTYBYDyw,0x355abb001b0a9657:0x2c0f58804d1c9e6a
47183,ChIJYZr3Zn28WjURe8DwRuIQidE,0x355abc7d66f79a61:0xd18910e246f0c07b
84228,ChIJvxcyDmy7WjURjxdtyJEMh7Y,0x355abb6c0e3217bf:0xb6870c91c86d178f
47165,ChIJAXICR4-8WjURPN830MWl6fo,0x355abc8f47027201:0xfae9a5c5d037df3c
47207,ChIJ2c_MCIG8WjURS1yka0unPmo,0x355abc8108cccfd9:0x6a3ea74b6ba45c4b
81662,ChIJ4Zlc0E9uUDUR-l6_-yc1aDM,0x35506e4fd05c99e1:0x33683527fbbf5efa
47786,ChIJPdrMNRNvUDURo3yLsJO5J-4,0x35506f1335ccda3d:0xee27b993b08b7ca3
47780,ChIJXThKsLJvUDUR9lxefM4c90o,0x35506fb2b04a385d:0x4af71cce7c5e5cf6
76072,ChIJrxf_OemXWjURZ6r-rLdZH-4,0x355a97e939ff17af:0xee1f59b7acfeaa67
47420,ChIJE7lSieyXWjURUdqfaMIIS8c,0x355a97ec8952b913:0xc74b08c2689fda51
47421,ChIJ5QL3GuyXWjURCXpCyruKRPY,0x355a97ec1af702e5:0xf6448abbca427a09
84242,ChIJH8TQROyXWjUR4Wik6s0Vdt4,0x355a97ec44d0c41f:0xde7615cdeaa468e1
47816,ChIJ-ymVILARUTURIZHwn4j0rAA,0x355111b0209529fb:0xacf4889ff09121
47903,ChIJhQwVXwgRUTURwbdryJOw9dY,0x355111085f150c85:0xd6f5b093c86bb7c1
47904,ChIJff-SM6kRUTUR4drKwcwEIDA,0x355111a93392ff7d:0x302004ccc1cadae1
47906,ChIJMZAHC64RUTURjTjPwvPAsHA,0x355111ae0b079031:0x70b0c0f3c2cf388d
47973,ChIJx737TGoZUTURmaWMK_2siYI,0x3551196a4cfbbdc7:0x8289acfd2b8ca599
47978,ChIJJyJw_9UbUTUR1TJt9Y1DAfw,0x35511bd5ff702227:0xfc01438df56d32d5
48054,ChIJA3wgQYAZUTUR7gu2eI6-m-w,0x3551198041207c03:0xec9bbe8e78b60bee
47977,ChIJdywDzN8bUTURV9GewUicjus,0x35511bdfcc032c77:0xeb8e9c48c19ed157
47975,ChIJ7Y_RgN8bUTURBdhorS7rxiE,0x35511bdf80d18fed:0x21c6eb2ead68d805
46157,ChIJPTtw9t8bUTURwhg2vsci3Yc,0x35511bdff6703b3d:0x87dd22c7be3618c2
84243,ChIJsT72whQZUTUR-_ig_K1ppbw,0x35511914c2f63eb1:0xbca569adfca0f8fb
48012,ChIJ6XXf8xYRUTURuSr16byclXU,0x35511116f3df75e9:0x75959cbce9f52ab9
47817,ChIJYydRy-IQUTURNhCuKeSvdPo,0x355110e2cb512763:0xfa74afe429ae1036
47810,ChIJc64Q_DwRUTURhwPfLSPeVxk,0x3551113cfc10ae73:0x1957de232ddf0387
47806,ChIJcTY4cuIQUTURwb_ApvKGeJs,0x355110e272383671:0x9b7886f2a6c0bfc1
47851,ChIJ68H2lgARUTURimtnF5LzSiw,0x3551110096f6c1eb:0x2c4af39217676b8a
47898,ChIJ0aDWUIQRUTUR8dCGcCFApKk,0x3551118450d6a0d1:0xa9a440217086d0f1
47814,ChIJy-RcZv0QUTURAfzbbs3shNg,0x355110fd665ce4cb:0xd884eccd6edbfc01
47833,ChIJZXU_DAIRUTURxqReyucGL_w,0x355111020c3f7565:0xfc2f06e7ca5ea4c6
47896,ChIJ5WTxc3ARUTURGQni_U0JLxM,0x3551117073f164e5:0x132f094dfde20919
47892,ChIJW2sxTGsRUTUR_Td4hQiTtTU,0x3551116b4c316b5b:0x35b59308857837fd
47482,ChIJZR4qynB1UDURY4elbZy5U1s,0x35507570ca2a1e65:0x5b53b99c6da58763
47483,ChIJDY6cyMd1UDUR86Fp_FSJdMk,0x355075c7c89c8e0d:0xc9748954fc69a1f3
47484,ChIJW7upxnd1UDURKIuuhXue3Ig,0x35507577c6a9bb5b:0x88dc9e7b85ae8b28
47486,ChIJWc7LzZ11UDURlPuYVP08Ol8,0x3550759dcdcbce59:0x5f3a3cfd5498fb94
47500,ChIJ9c6VjhCgWjURPdu_vQlawGM,0x355aa0108e95cef5:0x63c05a09bdbfdb3d
47488,ChIJ87_Ps8d1UDURgwrHcle18Vk,0x355075c7b3cfbff3:0x59f1b55772c70a83
47499,ChIJm6nRKhGgWjUR2BUZl-qLX1w,0x355aa0112ad1a99b:0x5c5f8bea971915d8
47489,ChIJ0TsERo92UDUREw39jAV3A80,0x3550768f46043bd1:0xcd0377058cfd0d13
47495,ChIJ6SpDRUCgWjURO_pC27XlkYw,0x355aa04045432ae9:0x8c91e5b5db42fa3b
84244,ChIJk4PVTbp1UDURtP4-AbaBvNQ,0x355075ba4dd58393:0xd4bc81b6013efeb4
47819,ChIJx1xw2R8RUTURDsO_7Y7JIS8,0x3551111fd9705cc7:0x2f21c98eedbfc30e
47821,ChIJTSQtIR4RUTURx4mOtgK91Go,0x3551111e212d244d:0x6ad4bd02b68e89c7
47818,ChIJj5JVF-AQUTURbsIqBfr01Mw,0x355110e01755928f:0xccd4f4fa052ac26e
47838,ChIJNW-a4eEQUTURHYSlXr402oI,0x355110e1e19a6f35:0x82da34be5ea5841d
47817,ChIJYydRy-IQUTURNhCuKeSvdPo,0x355110e2cb512763:0xfa74afe429ae1036
47815,ChIJk3Kmsh0RUTUR8TS9-9assGA,0x3551111db2a67293:0x60b0acd6fbbd34f1
47828,ChIJpzik1vwQUTURg7VMnnkqLv4,0x355110fcd6a438a7:0xfe2e2a799e4cb583
47814,ChIJy-RcZv0QUTURAfzbbs3shNg,0x355110fd665ce4cb:0xd884eccd6edbfc01
47916,ChIJ-XYHGuAQUTURIKOw2VC8mlY,0x355110e01a0776f9:0x569abc50d9b0a320
47822,ChIJPZRdWR8RUTURHbK3SG64gg8,0x3551111f595d943d:0xf82b86e48b7b21d
47898,ChIJ0aDWUIQRUTUR8dCGcCFApKk,0x3551118450d6a0d1:0xa9a440217086d0f1
84245,ChIJm128Fx4RUTURR_SDx7cGEvc,0x3551111e17bc5d9b:0xf71206b7c783f447
47817,ChIJYydRy-IQUTURNhCuKeSvdPo,0x355110e2cb512763:0xfa74afe429ae1036
47828,ChIJpzik1vwQUTURg7VMnnkqLv4,0x355110fcd6a438a7:0xfe2e2a799e4cb583
47816,ChIJ-ymVILARUTURIZHwn4j0rAA,0x355111b0209529fb:0xacf4889ff09121
47826,ChIJaZ0cwekQUTURkOAz76rrq9A,0x355110e9c11c9d69:0xd0abebaaef33e090
47814,ChIJy-RcZv0QUTURAfzbbs3shNg,0x355110fd665ce4cb:0xd884eccd6edbfc01
47827,ChIJaYl2aPsQUTURBECnlMt0dtQ,0x355110fb68768969:0xd47674cb94a74004
47831,ChIJzTF4_e8QUTURaqT_uzY2H_o,0x355110effd7831cd:0xfa1f3636bbffa46a
47896,ChIJ5WTxc3ARUTURGQni_U0JLxM,0x3551117073f164e5:0x132f094dfde20919
47851,ChIJ68H2lgARUTURimtnF5LzSiw,0x3551110096f6c1eb:0x2c4af39217676b8a
47830,ChIJvWsLQu4QUTURpoStAVPBYLE,0x355110ee420b6bbd:0xb160c15301ad84a6
47854,ChIJsR2nK8wRUTURa-o-NlkcD8E,0x355111cc2ba71db1:0xc10f1c59363eea6b
47820,ChIJhTTdR_wTUTUR2srEeIltu7Q,0x355113fc47dd3485:0xb4bb6d8978c4cada
47880,ChIJ9WOLmP4QUTURE9MS_ZqUoQ8,0x355110fe988b63f5:0xfa1949afd12d313
47833,ChIJZXU_DAIRUTURxqReyucGL_w,0x355111020c3f7565:0xfc2f06e7ca5ea4c6
47901,ChIJkygVqp4VUTURilVT2W7VFcM,0x3551159eaa152893:0xc315d56ed953558a
47852,ChIJByRu34MQUTUR8x6ESgsRb-I,0x35511083df6e2407:0xe26f110b4a841ef3
47836,ChIJCxvzzSYRUTURGUEX9U6E8A8,0x35511126cdf31b0b:0xff0844ef5174119
47970,ChIJt514k_wQUTURARF_6n1XM0A,0x355110fc93789db7:0x4033577dea7f1101
48025,ChIJ_XmCzucXUTUR7bxVYnDtEH0,0x355117e7ce8279fd:0x7d10ed706255bced
47839,ChIJnxPJf_cQUTURmn3xkB3CR04,0x355110f77fc9139f:0x4e47c21d90f17d9a
47546,ChIJIWL2RDWfWjURV6_XNwofUbE,0x355a9f3544f66221:0xb1511f0a37d7af57
47545,ChIJQ-MVt0ifWjURn0fswdTra0k,0x355a9f48b715e343:0x496bebd4c1ec479f
47547,ChIJZ86CcrWYWjURmKBrzSNo_5o,0x355a98b57282ce67:0x9aff6823cd6ba098
47548,ChIJVT8uT7SYWjURQ9J-V2Rk_eU,0x355a98b44f2e3f55:0xe5fd6464577ed243
47518,ChIJl6EjpLWYWjURdlHuw8mGBQs,0x355a98b5a423a197:0xb0586c9c3ee5176
47515,ChIJCx08lzCfWjURn1QUxSwfxKc,0x355a9f30973c1d0b:0xa7c41f2cc514549f
47550,ChIJjZNPIp-ZWjURyYiepym5g7c,0x355a999f224f938d:0xb783b929a79e88c9
84132,ChIJ5QFafQCZWjURonLjW713B0A,0x355a99007d5a01e5:0x400777bd5be372a2
47551,ChIJMZq68rWYWjUR1OUxfMXSZFw,0x355a98b5f2ba9a31:0x5c64d2c57c31e5d4
84246,ChIJy3DlVTWfWjURIxkJMv5Z48U,0x355a9f3555e570cb:0xc5e359fe32091923
47854,ChIJsR2nK8wRUTURa-o-NlkcD8E,0x355111cc2ba71db1:0xc10f1c59363eea6b
47899,ChIJuVuwrQMRUTURbi8GGIu_vyA,0x35511103adb05bb9:0x20bfbf8b18062f6e
47815,ChIJk3Kmsh0RUTUR8TS9-9assGA,0x3551111db2a67293:0x60b0acd6fbbd34f1
47833,ChIJZXU_DAIRUTURxqReyucGL_w,0x355111020c3f7565:0xfc2f06e7ca5ea4c6
47817,ChIJYydRy-IQUTURNhCuKeSvdPo,0x355110e2cb512763:0xfa74afe429ae1036
47874,ChIJhdIAgrwRUTURBmxU-5Xm2pU,0x355111bc8200d285:0x95dae695fb546c06
47829,ChIJLTWlG-MQUTURPkUZLFqOk0M,0x355110e31ba5352d:0x43938e5a2c19453e
47881,ChIJRaubFPoRUTURuepF6ZAWaIw,0x355111fa149bab45:0x8c681690e945eab9
47898,ChIJ0aDWUIQRUTUR8dCGcCFApKk,0x3551118450d6a0d1:0xa9a440217086d0f1
47810,ChIJc64Q_DwRUTURhwPfLSPeVxk,0x3551113cfc10ae73:0x1957de232ddf0387
47827,ChIJaYl2aPsQUTURBECnlMt0dtQ,0x355110fb68768969:0xd47674cb94a74004
47846,ChIJNTMVbBgUUTURPk4FE5UK78A,0x355114186c153335:0xc0ef0a9513054e3e
47907,ChIJDwxkr2cUUTURIjffaHtQHpk,0x35511467af640c0f:0x991e507b68df3722
84247,ChIJRUbL0QERUTUR2xRNb5ro8Es,0x35511101d1cb4645:0x4bf0e89a6f4d14db
47832,ChIJ__8DqPsQUTURQzUVVB_Y4qw,0x355110fba803ffff:0xace2d81f54153543
47826,ChIJaZ0cwekQUTURkOAz76rrq9A,0x355110e9c11c9d69:0xd0abebaaef33e090
47837,ChIJuwpXe1oRUTURtihJhr-oQ2Q,0x3551115a7b570abb:0x6443a8bf864928b6
48002,ChIJ-4YSNnoRUTURoT7NFirTbPA,0x3551117a361286fb:0xf06cd32a16cd3ea1
84248,ChIJT0FGQQIRUTURX8-YAyRTfTk,0x355111024146414f:0x397d53240398cf5f
76052,ChIJN7vwoQufWjURQzFG_uA_fw8,0x355a9f0ba1f0bb37:0xf7f3fe0fe463143
74010,ChIJvcoM1QyfWjURsOZ-JdmpD3A,0x355a9f0cd50ccabd:0x700fa9d9257ee6b0
74018,ChIJJ_Zo9wufWjURD_HLlAcM0Rg,0x355a9f0bf768f627:0x18d10c0794cbf10f
74007,ChIJt-BrFXOfWjURDj9ArOqA0pg,0x355a9f73156be0b7:0x98d280eaac403f0e
74013,ChIJmekhdHOfWjURGdOKo8o2xag,0x355a9f737421e999:0xa8c536caa38ad319
74021,ChIJv2BI2nSfWjUR1ZYL_YSlmaU,0x355a9f74da4860bf:0xa599a584fd0b96d5
84098,ChIJazZOOqefWjURwK_4hDVuzdA,0x355a9fa73a4e366b:0xd0cd6e3584f8afc0
74014,ChIJrbKHAn-fWjURCWHiuuywPl4,0x355a9f7f0287b2ad:0x5e3eb0ecbae26109
74015,ChIJTXeJ556fWjUR0mSm2av_myo,0x355a9f9ee789774d:0x2a9bffabd9a664d2
74017,ChIJsaPvFHafWjURnwtkktoSOJg,0x355a9f7614efa3b1:0x983812da92640b9f
74008,ChIJURjVmXKfWjURy2QzpEK6CTk,0x355a9f7299d51851:0x3909ba42a43364cb
76053,ChIJLdPyj3qhWjURcKGjvXFzxu8,0x355aa17a8ff2d32d:0xefc67371bda3a170
74022,ChIJ8cYYf3qfWjUR4-826NrkVD0,0x355a9f7a7f18c6f1:0x3d54e4dae836efe3
74004,ChIJ66gXkW-fWjURe3lTzFxWAWQ,0x355a9f6f9117a8eb:0x6401565ccc53797b
74019,ChIJkYcZuX6fWjURXNURqyAKGms,0x355a9f7eb9198791:0x6b1a0a20ab11d55c
74016,ChIJ172zTFqfWjUR5wT8hMkggHg,0x355a9f5a4cb3bdd7:0x788020c984fc04e7
76054,ChIJSethVnefWjURnhjlNx1Mu7Y,0x355a9f775661eb49:0xb6bb4c1d37e5189e
74009,ChIJS0wEGG-fWjURvL7Gqc0dz00,0x355a9f6f18044c4b:0x4dcf1dcda9c6bebc
74020,ChIJQ6Grr3afWjURo4d1rTNse1g,0x355a9f76afaba143:0x587b6c33ad7587a3
74011,ChIJS0wEGG-fWjURKVQ6imBfzPM,0x355a9f6f18044c4b:0xf3cc5f608a3a5429
77448,ChIJ64afHGN1UDUR-0mCp96PeFI,0x355075631c9f86eb:0x52788fdea78249fb
76125,ChIJ2ebUR-GfWjURDPwpfWLLIiM,0x355a9fe147d4e6d9:0x2322cb627d29fc0c
77513,ChIJqyuTR2F1UDURvixZEuYMw2Q,0x3550756147932bab:0x64c30ce612592cbe
47288,ChIJaXy3EIefWjURLcj1JzKaRJE,0x355a9f8710b77c69:0x91449a3227f5c82d
76122,ChIJcWZguOSfWjURyT0g6Z6JYpg,0x355a9fe4b8606671:0x9862899ee9203dc9
77446,ChIJrY5f-vafWjUR65_C5KFYvuQ,0x355a9ff6fa5f8ead:0xe4be58a1e4c29feb
76123,ChIJSwPCKPufWjUR69ad7II60OM,0x355a9ffb28c2034b:0xe3d03a82ec9dd6eb
76124,ChIJQ-abWOWfWjURHSj5T3xuS44,0x355a9fe5589be643:0x8e4b6e7c4ff9281d
77507,ChIJjfEYXPOfWjURH7ym39Z7i4Y,0x355a9ff35c18f18d:0x868b7bd6dfa6bc1f
77512,ChIJMyppv1d1UDURnTvZ3j9_rDs,0x35507557bf692a33:0x3bac7f3fded93b9d
77444,ChIJwUzA9vWfWjURvVgUWVoysrk,0x355a9ff5f6c04cc1:0xb9b2325a591458bd
77447,ChIJeWfiLvafWjUR19gBlVAk2FE,0x355a9ff62ee26779:0x51d824509501d8d7
47620,ChIJCbjLZmaiWjURvf2R8izuUn4,0x355aa26666cbb809:0x7e52ee2cf291fdbd
46915,ChIJOVM3GK4BUTUR7ZjdZNlIHZM,0x355101ae18375339:0x931d48d964dd98ed
46929,ChIJe70qi6UBUTURaqGXTMAIUsk,0x355101a58b2abd7b:0xc95208c04c97a16a
46934,ChIJKxLSwq8BUTURVj26qpV9GqQ,0x355101afc2d2122b:0xa41a7d95aaba3d56
46931,ChIJg_HbpaUBUTUR9wteMS7Izpo,0x355101a5a5dbf183:0x9acec82e315e0bf7
46928,ChIJjbfkq7MBUTURzE4_P3DsPX4,0x355101b3abe4b78d:0x7e3dec703f3f4ecc
46944,ChIJJ24nF8wBUTURZkFdFxC0V2g,0x355101cc17276e27:0x6857b410175d4166
46895,ChIJyyPZT08AUTUR3Fo1eN-zjZU,0x3551004f4fd923cb:0x958db3df78355adc
46935,ChIJd8W0A7IBUTURSV1i7ZOgSZQ,0x355101b203b4c577:0x9449a093ed625d49
84249,ChIJSYCZV6QBUTUR5mS_NbGJLP8,0x355101a457998049:0xff2c89b135bf64e6
46946,ChIJJd2VaM4BUTURLDywbswpdQo,0x355101ce6895dd25:0xa7529cc6eb03c2c
77504,ChIJFdU8ErIBUTURhLHF7x_LCHQ,0x355101b2123cd515:0x7408cb1fefc5b184
84250,ChIJ1cj5BwABUTURGkU2OqyeN3s,0x3551010007f9c8d5:0x7b379eac3a36451a
46947,ChIJF111ELIBUTURUTK9Bs1BS9g,0x355101b210755d17:0xd84b41cd06bd3251
46932,ChIJB73WEBIBUTURi8K5tn9ARpA,0x3551011210d6bd07:0x9046407fb6b9c28b
46936,ChIJleh2oc8BUTURQwYFWrlRs14,0x355101cfa176e895:0x5eb351b95a050643
46975,ChIJg38Ws7EBUTURmI6U3HkrrjU,0x355101b1b3167f83:0x35ae2b79dc948e98
46945,ChIJne6OIDQAUTUR6ccpPuwBcN0,0x35510034208eee9d:0xdd7001ec3e29c7e9
84251,ChIJofizwq8BUTUR8Bn7EkgPnfM,0x355101afc2b3f8a1:0xf39d0f4812fb19f0
46937,ChIJzWXoRcIDUTUR7IVZYbydnpg,0x355103c245e865cd:0x989e9dbc615985ec
84155,ChIJB_wxuacBUTUR1Q_q3WTK9nA,0x355101a7b931fc07:0x70f6ca64ddea0fd5
46898,ChIJkbsDhE0AUTURWKtQclxzSOM,0x3551004d8403bb91:0xe348735c7250ab58
46895,ChIJyyPZT08AUTUR3Fo1eN-zjZU,0x3551004f4fd923cb:0x958db3df78355adc
46899,ChIJJxodUT8AUTUR8hTyI6eOKuI,0x3551003f511d1a27:0xe22a8ea723f214f2
46897,ChIJG9YJ6EYAUTURCtG9ufsVibo,0x35510046e809d61b:0xba8915fbb9bdd10a
46896,ChIJvZ1fMkQAUTURCI5LjocCKx8,0x35510044325f9dbd:0x1f2b02878e4b8e08
